datetime,id,message
"18/09/2021, 17:15",Shradha,"it compares if upto 4 digit decimal of current train loss and previous train loss are same, then return w, b"
"18/09/2021, 17:22",Rohan,How much is eta0
"18/09/2021, 17:23",Shradha,eta0 is 0.0001
"18/09/2021, 17:23",Shradha,This must be wrong in some way right
"18/09/2021, 17:24",Rohan,Nope don't think so
"18/09/2021, 17:24",Rohan,Try and tweak eta and observe if any changes
"18/09/2021, 17:25",Shradha,"but the sklearn implementation has same eta0, alpha and tol"
"18/09/2021, 17:25",Shradha,changing it would not be allowed i guess
"18/09/2021, 17:26",Rohan,Yes just for testing
"18/09/2021, 17:26",Shradha,oh okay
"18/09/2021, 17:30",Rohan,w and b need to update outside the for loop
"18/09/2021, 17:32",Shradha,"but that for loop is only there to update w and b, if i remove it out, w and b will be updated for only last datapoint"
"18/09/2021, 17:33",Shradha,which can be done without iterating in range(lene(X_train))
"18/09/2021, 17:34",Rohan,Inside the loop dw = dw + gradient for that point
"18/09/2021, 17:36",Shradha,<Media omitted>
"18/09/2021, 17:38",Shradha,i'll try this
"18/09/2021, 17:39",Rohan,It it cumulative there are no indices in last equation
"18/09/2021, 17:39",Rohan,n
"18/09/2021, 17:40",Shradha,<Media omitted>
"18/09/2021, 17:41",Shradha,<Media omitted>
"18/09/2021, 17:42",Shradha,(t) is there right. it's the index no
"18/09/2021, 17:43",Shradha,I think there would be summation in the last equation if it had to be cumulative of all dws
"18/09/2021, 17:43",Rohan,"in video also they mentioned they are averaging the gradient vector for N data points, while deriving  and then updating"
"18/09/2021, 17:44",Rohan,see their is lambda / N term in grad_w formula
"18/09/2021, 17:48",Shradha,<Media omitted>
"18/09/2021, 17:52",Rohan,Okay...Go through derivation once again and check 👍
"18/09/2021, 17:52",Shradha,"Okay, I think I'll have to do that"
"18/09/2021, 17:58",Shradha,@917083496620 is this code correct?
"18/09/2021, 17:59",Rohan,yes
"18/09/2021, 18:22",Raghvendra,"Hi back propogation assignment how to find the derivatives for all the weights w1, w2, w3....w9? Do we need  to use the library as in the below screen shot. Please suggest?"
"18/09/2021, 18:22",Shradha,"actually, the w and b value are differing a lot from sklearn with this"
"18/09/2021, 18:22",Raghvendra,<Media omitted>
"18/09/2021, 18:26",Abhinav,Is these weight are closer to input?
"18/09/2021, 18:26",Abhinav,If so you have to add all the path w is contributing
"18/09/2021, 18:31",Raghvendra,<Media omitted>
"18/09/2021, 19:02",Abhinav,Do derivatives manually it is enough bro. No need for additional functional
"18/09/2021, 19:42",Suryansh,<Media omitted>
"18/09/2021, 19:43",Suryansh,question hint was:
"18/09/2021, 19:54",Raghvendra,Thank you hafiz. I will try it
"18/09/2021, 19:54",Abhinav,No of row?
"18/09/2021, 19:54",Suryansh,getting 115. required around 2.3k
"18/09/2021, 19:56",Abhinav,Issue with 9a right?
"18/09/2021, 19:58",Suryansh,yes bro
"18/09/2021, 19:58",Abhinav,Dm me
"19/09/2021, 00:51",Shradha,might find on kaggle
"19/09/2021, 00:51",Shradha,https://www.kaggle.com/shubhambaid/skin-burn-dataset
"19/09/2021, 11:15",Suryansh,<Media omitted>
"19/09/2021, 11:15",Suryansh,they want 78 rows but getting125
"19/09/2021, 11:58",Shyam,Hi can anyone help me with aws deployment?
"19/09/2021, 12:50",Shantanu,https://docs.google.com/forms/d/e/1FAIpQLSfZNR3E4OwOyWAAVTrNWogArnVi0PSyvfWXWsEhqh2E2UiXSA/viewform?usp=sf_link
"19/09/2021, 14:02",Silam,<Media omitted>
"19/09/2021, 14:08",Suryansh,<Media omitted>
"19/09/2021, 14:22",Suryansh,<Media omitted>
"19/09/2021, 16:55",Ranjit,This message was deleted
"19/09/2021, 16:55",Ranjit,This message was deleted
"19/09/2021, 16:56",Arjun,https://chat.whatsapp.com/FJdRdoX1W5AKfSoQ5jjVCa
"20/09/2021, 13:29",Rohan,<Media omitted>
"20/09/2021, 16:58",Priyanka,"Iam doing transfer learning assignment on my local system with 16 gb raam, but still it is taking a lot of time to train model 1"
"20/09/2021, 16:59",Priyanka,What should I do?
"20/09/2021, 17:24",Priyanshi,It took me around 9.5 mins per Epoch on colab GPU
"20/09/2021, 17:29",Priyanka,Should I use colab then?
"20/09/2021, 17:29",Priyanka,"with curlwget , right?"
"20/09/2021, 17:38",Aadesh,Yes
"20/09/2021, 18:04",Priyanka,16.5 min in my case for each epoch
"20/09/2021, 18:05",Priyanka,is there I could reduce the time?
"20/09/2021, 18:21",Monika,Any one knows Unix
"20/09/2021, 19:01",Abhinav,I think this happens due to the data will be colab instances memory instead of gdrive
"20/09/2021, 19:11",Priyanshi,What's batchsize?
"20/09/2021, 19:13",Priyanka,32
"20/09/2021, 19:16",Priyanshi,Yeah same. try colab
"20/09/2021, 19:16",Priyanka,on colab only
"20/09/2021, 19:22",Abhinav,Have you perform resize the image?
"20/09/2021, 19:44",Priyanka,"I kept target size=224,224"
"20/09/2021, 19:45",Abhinav,Xtrain = xtrain/255.
"20/09/2021, 19:50",Priyanka,rescale=1/255
"20/09/2021, 20:36",Priyanka,What i did is that I augmented images with many parameters
"20/09/2021, 20:36",Priyanka,"Horizontal shift, vertical shift, zoom, rotation etc"
"20/09/2021, 20:37",Priyanka,That consumes a lot of time
"20/09/2021, 23:03",Sherya,Is there a way to see the score board having the accuracy scores of all submissions on a particular kaggle data?
"21/09/2021, 00:42",Gagan,In GBdt assignment how much time will it take to run the classifier?
"21/09/2021, 07:14",Priyanka,"Instead of XGboost , you could use LGBM classifier, it has the same impliment as GBDT but 7 times faster than it"
"21/09/2021, 08:52",Priyanka,<Media omitted>
"21/09/2021, 08:53",Priyanka,This is model 1 of transfer learning assignment
"21/09/2021, 08:53",Priyanka,<Media omitted>
"21/09/2021, 08:53",Priyanka,This is model 2 after replacing FC with convo layers
"21/09/2021, 08:53",Priyanka,<Media omitted>
"21/09/2021, 08:53",Priyanka,But when iam fitting the model
"21/09/2021, 08:54",Priyanka,There is shape error
"21/09/2021, 08:54",Priyanka,How to resolve this?
"21/09/2021, 09:25",Aadesh,For model2.. use flatten then dense(16)
"21/09/2021, 09:27",Priyanka,ok
"21/09/2021, 12:47",Gagan,Thankyou
"21/09/2021, 12:48",Priyanka,👍👍👍
"21/09/2021, 14:04",Gagan,<Media omitted>
"21/09/2021, 14:05",Abhinav,Model is overfitting
"21/09/2021, 14:22",Joohi,"I have done a project for classifying a blog written in one of our local language  into various categories whether health related,sport, economics and so on."
"21/09/2021, 19:10",Suryansh,<Media omitted>
"21/09/2021, 19:18",Abhinav,Remove trim function from all the cluase except the select clause
"21/09/2021, 19:22",Suryansh,solved thanks
"21/09/2021, 19:22",Abhinav,👍🏻
"21/09/2021, 23:54",Anushka,"Hii all, While solving the callbacks assignment i am getting this error: WARNING:tensorflow:Callbacks method `on_train_batch_end` is slow compared to the batch time (batch time: 0.0000s vs `on_train_batch_end` time: 0.8985s). Also my tensorboard is not showing. I am using jupyter. Does anyone know how to get rid of this error."
"22/09/2021, 01:07",Hayat,This message was deleted
"22/09/2021, 08:52",Rohit,"this isn't error, its just warning and you can ignore it..."
"22/09/2021, 18:10",Rohit,https://www.marktechpost.com/2021/09/20/facebook-ai-introduces-a-new-image-generation-model-called-ic-gan-that-creates-high-quality-images-of-unfamiliar-objects-and-scenes/
"22/09/2021, 22:24",Priyanshi,https://medium.com/@rohansawant7978/forecasting-of-bitcoin-price-using-machine-learning-deep-learning-techniques-93bf662f46ab
"22/09/2021, 22:25",Priyanshi,This is the blog of my first case study. Kindly give your feedback on the same.
"23/09/2021, 07:20",Karan,👍👍
"23/09/2021, 11:31",Ashish,"Hi. Has anyone given the online test for Aganitha? If yes, can you please share your experience and what is expected from a candidate?"
"23/09/2021, 11:33",Hayat,Nice blog rohan👍🏻👍🏻
"23/09/2021, 11:35",Virat,👌👌👌
"23/09/2021, 11:36",Priyanshi,Thanks 😅
"23/09/2021, 13:14",Krishan,Nice work Rohan!👍
"23/09/2021, 13:14",Priyanshi,Thanks pulkit
"23/09/2021, 13:17",Raghav,👏👍
"23/09/2021, 13:21",Priyanshi,Thanks
"23/09/2021, 14:15",Varun,Why not use forward feature selection while computing feature importance in knn....?
"23/09/2021, 14:24",Raju,we can do that considering its just an assignment but as its computationally expensive it should be the last option or sometimes it might not even be feasible in real-life scenario
"23/09/2021, 17:49",Rohan,<Media omitted>
"23/09/2021, 17:56",Varun,It could be expensive to compute in real life scenario..got your point...thanks
"23/09/2021, 18:04",Namita,Generally in companies data will be huge and most of them use cloud resources as the computation time increases cost also increases
"23/09/2021, 19:07",Shradha,"I think Instead of fit_params, it should be param_grid"
"23/09/2021, 19:37",Rohan,"Worked correctly with this - https://groups.google.com/g/mlxtend/c/Xn3FWaVzLTc/m/ydwcIRJ5CAAJ , documentation needs correction."
"23/09/2021, 19:54",Shradha,Oh okay
"23/09/2021, 21:23",Abhinav,Why lr pleatue and learning rate scheduler is not working wHen they used together?
"24/09/2021, 02:42",Karam,Hi folks!
"24/09/2021, 02:44",Karam,<Media omitted>
"24/09/2021, 06:22",Priyanshi,That's for calculating loss between actual and prediction.
"24/09/2021, 09:11",Paridhi,Any1 over here who have worked on microsoft assg?
"24/09/2021, 09:19",Namita,In local system if u have 16 GB ram 1 tb hard disk
"24/09/2021, 09:36",Paridhi,<Media omitted>
"24/09/2021, 09:38",Guru,i will recommend you to use Google Cloud Platform
"24/09/2021, 09:42",Paridhi,U mean google cloud for doing assg and in that use google colab?
"24/09/2021, 09:43",Paridhi,And why do i need to download files can't i directly use files from drive using link?
"24/09/2021, 09:45",Guru,in BERT assignment what we have to pass in tokenizer.FullTokenizer as vocab_file
"24/09/2021, 09:45",Guru,use Jupiter their
"24/09/2021, 09:49",Guru,"if u are using cloud computing it will not consume your data to download any file as it is not going to download to your system , for Microsoft assignment it will take around 2-3 min only to download all the files"
"24/09/2021, 09:52",Guru,to know how to use jupiter in GCP do watch this
"24/09/2021, 09:52",Paridhi,Oh got it will try it Thank You
"24/09/2021, 09:53",Guru,No problem😄
"24/09/2021, 10:02",Priyanshi,I did that assignment from colab only.
"24/09/2021, 11:54",Priyanshi,<Media omitted>
"24/09/2021, 12:49",Karam,"Yeah thanks, but why it is done in train function is where I'm confused. Train and Predict, aren't they supposed to be created separately?"
"24/09/2021, 16:15",Abhinav,This message was deleted
"24/09/2021, 16:16",Abhinav,Let me explain you clearly
"24/09/2021, 16:18",Priyanshi,Deployed on AWS
"24/09/2021, 18:17",Suryansh,👏🏾
"24/09/2021, 18:57",Simran,<Media omitted>
"24/09/2021, 19:18",Rohit,👌🏻👍🏻
"24/09/2021, 19:29",Shivani,Rahul M:
"24/09/2021, 19:30",Shivani,Can someone help me in understanding what all to learn for deploying models and possibly creating a portfolio website of sorts and suggest resources for the same
"24/09/2021, 19:34",Shantanu,Anybody completed BERT assignment?
"24/09/2021, 19:56",Karam,Understood thanks ☺️🙌🏾
"24/09/2021, 20:00",Suryansh,<Media omitted>
"24/09/2021, 20:28",Paridhi,<Media omitted>
"24/09/2021, 22:37",Suryansh,we have to randomly initialize the weights in task 1 of backprop assignment right?
"24/09/2021, 22:49",Priyanshi,Random normal
"25/09/2021, 03:34",Vandana,"Rather than making attractive UI try to concentrate on deployment . You can learn docker , Kuber notes, AWS, Azure etc."
"25/09/2021, 03:35",Vandana,Usually there will be a separate team to develop UI
"25/09/2021, 03:35",Vandana,You can use Flask to make a simple website
"25/09/2021, 07:23",Paridhi,When i upload files to jupyter notebook i.e 200 gb of data of Microsoft which space does it takes?
"25/09/2021, 07:27",Paridhi,<Media omitted>
"25/09/2021, 07:30",Priyanshi,You just have to give file path from D
"25/09/2021, 07:36",Paridhi,Yes
"25/09/2021, 07:37",Paridhi,But if i dont want to upload and directly want to get into the folder in juypter notebook is it possible?
"25/09/2021, 07:39",Paridhi,<Media omitted>
"25/09/2021, 16:44",Murat,"Hi Rahul for portfolio have a look at this site, you can build it in couple of hours. https://www.youtube.com/watch?v=mEZ1Hj5yQ-8 , and for UI based use flask(applied ai course) and streamlit."
"25/09/2021, 17:37",Shivani,Thanks for the help Vishal
"25/09/2021, 18:02",Janhavi,<Media omitted>
"25/09/2021, 19:39",Paridhi,How much time did it took to run feature extraction from byte files in Microsoft assg?
"25/09/2021, 19:41",Priyanshi,2 hours If you do parallelly on batches
"25/09/2021, 19:43",Paridhi,With how much specifications of laptop?
"25/09/2021, 19:43",Priyanshi,I did on colab. It's 2 core and 12 GB RAM.
"25/09/2021, 19:44",Paridhi,Ok got it
"25/09/2021, 19:45",Karam,With GPU?
"25/09/2021, 19:45",Priyanshi,I don't think sklearn supports GPU
"25/09/2021, 19:46",Karam,🤔🤔
"25/09/2021, 19:46",Paridhi,I have one doubt if i don't want to upload files in google colab i want to use it as giving file path as we do in jupyter notebook is it possible?
"25/09/2021, 19:48",Priyanshi,Colab gives you a virtual instance. Local path won't work there. You can upload files to google drive and use that path after mounting the drive.
"25/09/2021, 19:50",Paridhi,But colab gives only 80 gb free space how can i upload 200gb of data?
"25/09/2021, 19:51",Priyanshi,This message was deleted
"25/09/2021, 19:53",Priyanshi,"Upload zip files in Google Drive extract on colab virtual machine. Most importantly, do in compressed batches."
"25/09/2021, 19:59",Rohan,"Hi, in bootstrap assignment should MSE be greater than  OOBScore? Since, we are doing calculation on all the points and doing sum of squares...."
"25/09/2021, 20:31",Paridhi,<Media omitted>
"25/09/2021, 20:51",Rohan,"Doubt cleared - MSE would be less than OOBScore, since the predication value in case of OOBScore is coming from bad trees while prediction for MSE is median out of all trees."
"25/09/2021, 21:32",Sherya,<Media omitted>
"25/09/2021, 21:33",Sherya,I am working on a fraud detection problem and these are the best models I trained.
"25/09/2021, 21:34",Sherya,Can someone suggest me which model I should finalise?
"25/09/2021, 21:40",Rohan,"In my opinion you should go with model-1. Because, False negative are critical in fraud detection. Since, you should not miss a fraud."
"25/09/2021, 21:42",Priyanka,"Ideally it should be the one which produces less false negative, at the same time your false positive is way way greater than in scenario two. Try to bring out false positive numbers almost similar, then choosing the one which gives less false negative is easier."
"25/09/2021, 21:42",Namita,Can stack two classifiers and go for majority vote??  Is that possible??
"25/09/2021, 21:47",Sherya,The one with high precision is a stacked model
"25/09/2021, 21:47",Sherya,This is the best model I could train
"25/09/2021, 21:52",Sherya,"But more false positives can bring dis reputation to a company right? The problem is to detect fraudulent insurance claims. If a company rejects genuine claims more often, people won't buy their policy. Right?"
"25/09/2021, 22:00",Rohan,"👍 this is the part, where we have to make all kind of stories...😂  and work out solution which the boss likes..."
"25/09/2021, 22:00",Sherya,😂😂😂😂
"26/09/2021, 04:39",Karam,<Media omitted>
"26/09/2021, 04:43",Karam,Hi folks! In LR with SGD and L2 assignment. This 👆is the result I'm getting after subtracting the weights and intercept of sklearn from mine. I must be doing a couple of things wrong .🙁 Any idea what could that be?
"26/09/2021, 07:00",Paridhi,<Media omitted>
"26/09/2021, 10:12",Raju,"Is the grader fnc 3 giving true, ie grader function for logloss ?"
"26/09/2021, 10:18",Suryansh,yes you should check this
"26/09/2021, 10:18",Suryansh,and then later on make sure you have enough epochs
"26/09/2021, 12:12",Suryansh,<Media omitted>
"26/09/2021, 12:17",Namita,U can ignore that assertion if only last digit of decimal is wrong
"26/09/2021, 12:21",Suryansh,oh cool thanks
"26/09/2021, 13:17",Raju,<Media omitted>
"26/09/2021, 13:17",Raju,<Media omitted>
"26/09/2021, 13:50",Karam,Yes it did
"26/09/2021, 14:19",Suryansh,thanks g
"26/09/2021, 18:16",Radha,This message was deleted
"26/09/2021, 18:18",Radha,This message was deleted
"26/09/2021, 23:45",Gagan,In GBDT and DT assignment do we need to balance the data set or can we proceed with the imbalanced dataset
"27/09/2021, 00:18",Sherya,Balance it  or else your models will overfit
"27/09/2021, 09:55",Priyanka,"@919892765539 class_weight = balanced, there is one parameter, is that sufficient for balancing or anything else needs to be done?"
"27/09/2021, 09:59",Sherya,It would be enough mostly
"27/09/2021, 10:00",Priyanka,"okay, but there is nothing as such hyper-parameter in GBDT classifier"
"27/09/2021, 10:00",Priyanka,it is only in DecisionTree classifier
"27/09/2021, 10:01",Sherya,Use lightgbm
"27/09/2021, 10:02",Priyanka,and what all hyper-parameters you have passed in GridSearch cv in GBDT
"27/09/2021, 10:02",Priyanka,"parameters = {'learning_rate': [0.001, 0.01, 0.1, 1], 'n_estimators': [1, 5, 10, 50, 100], 'max_depth':[1, 5, 10, 50]}"
"27/09/2021, 10:02",Priyanka,I have given these many and taking much time
"27/09/2021, 10:02",Sherya,I used Xgboost but lightgbm is much better
"27/09/2021, 10:03",Sherya,Use the same hyper-params with lightgbm and see the difference
"27/09/2021, 10:04",Priyanka,"Fitting 5 folds for each of 80 candidates, totalling 400 fits, along with above parameters,, I gave cv=5 folds"
"27/09/2021, 10:04",Priyanka,"It is running since 10, 12 hrs🤷🏻‍♂️"
"27/09/2021, 10:05",Sherya,😂😂😂
"27/09/2021, 10:05",Priyanka,"I think this I need to try, thanks Sumit"
"27/09/2021, 10:05",Sherya,👍🏾
"27/09/2021, 10:06",Sherya,Never use sklearn's gbdt
"27/09/2021, 10:07",Priyanka,"yeah, At least I used it once and learned this"
"27/09/2021, 10:07",Priyanka,😅
"27/09/2021, 12:23",Vandana,Is there any other package?
"27/09/2021, 13:21",Namita,Anyone know how to fine tune Bert for text classification??
"27/09/2021, 18:52",Shankar,"Did you find a solution? Since it parallises, it should take much less time than simple boosting"
"27/09/2021, 18:54",Priyanka,using n_jobs ?
"27/09/2021, 19:04",Nav,https://www.linkedin.com/posts/medinery_greetings-from-team-medinery-have-you-ever-activity-6848244196415963136-4H42
"27/09/2021, 19:09",Krishna,Bro nice idea but its too difficult to marketing strategy in these days
"27/09/2021, 19:09",Krishna,How u ll manage
"27/09/2021, 19:12",Nav,"You are right actually, very difficult to do marketing without having any skills in it tbh. As of now we havent launched our product so we trying to create a social media presence"
"27/09/2021, 19:49",Priyanka,"When running some ML algorithm locally i.e in jupyter notebook and laptop went to sleep, is algorithm continues to run or stops?"
"27/09/2021, 20:00",Raghvendra,<Media omitted>
"27/09/2021, 20:00",Sherya,remove /20
"27/09/2021, 20:05",Raghvendra,Sumeet.Yes tried removing 20 buy still I can't load it. Do we need to install anything more.
"27/09/2021, 20:06",Sherya,reset tensorboard and  try again
"27/09/2021, 20:06",Sherya,I was also getting the same error
"27/09/2021, 20:06",Sherya,the issue was the path. I removed /20 from line1
"27/09/2021, 20:09",Raghvendra,bro how to reset tensorboard. I just killed. Can you suggest.
"27/09/2021, 20:19",Priyanshi,Inside logs folder there will be multiple folders each represents one tensorboard.
"27/09/2021, 20:21",Ninad,yeah it is -1 (indicating it is using all cores)
"27/09/2021, 20:22",Ninad,but still takes a long time to execute. I have reduced CV to 3
"27/09/2021, 20:29",Raghvendra,Rohan I am runnig on  colab so no logs folder was created in my local. Can you please tell me where I can look into.
"27/09/2021, 20:49",Priyanshi,Not on local.
"27/09/2021, 20:58",Raghvendra,<Media omitted>
"27/09/2021, 21:01",Priyanshi,Some issue with folder creation
"27/09/2021, 21:09",Raghvendra,<Media omitted>
"27/09/2021, 21:12",Abhinav,"Show the path while creating this tensorboard,,"
"27/09/2021, 21:50",Silam,<Media omitted>
"27/09/2021, 21:50",Silam,<Media omitted>
"27/09/2021, 21:53",Silam,Anyone know work around this error
"27/09/2021, 21:56",Vandana,It will pause and resumes when laptop wakes up from sleep.
"27/09/2021, 21:57",Priyanka,👍🏻👍🏻
"27/09/2021, 23:03",Ganesh,Yep
"27/09/2021, 23:46",Varun,<Media omitted>
"27/09/2021, 23:46",Varun,<Media omitted>
"28/09/2021, 18:59",Abhinav,<Media omitted>
"28/09/2021, 19:00",Rohit,Do pip install sentencepiece
"28/09/2021, 19:03",Abhinav,Thanks bro issue resolved..
"28/09/2021, 19:24",Rohit,👍
"28/09/2021, 19:45",Namita,hello all this is a blog on my personal case study https://chinuteja2008.medium.com/spam-or-ham-64e307613fa1 plz let me know the feed back
"28/09/2021, 19:50",Abhinav,Nice work bro.. explanation of TF ifd is nice.
"28/09/2021, 20:20",Namita,Thx
"28/09/2021, 20:42",Shyam,"Hi all,  how much time will it take to bert model to predict in bert assignment? For me it's taking too long. Is it normal?"
"28/09/2021, 20:57",Namita,It takes around 10 mins
"28/09/2021, 20:57",Namita,To get pooled out put
"28/09/2021, 20:58",Shyam,It's been running for 35 mins?
"28/09/2021, 22:42",Raju,<Media omitted>
"28/09/2021, 22:45",Sachin,<Media omitted>
"28/09/2021, 22:46",Sachin,<Media omitted>
"28/09/2021, 22:49",Sachin,here I am not clear which variable is hyper-parameter in the custom sgd classifier and How to do hyper-parameter tuning.
"28/09/2021, 22:51",Sanket,No of epochs is
"28/09/2021, 22:51",Sanket,You are passing that to train method most probably
"28/09/2021, 22:51",Sanket,So try changing that up
"28/09/2021, 22:54",Priyanka,"try changing  weights=[0.6], class_sep=0.7, random_state=42, while creating data set and see the results"
"28/09/2021, 22:55",Sachin,Ok I try to do
"28/09/2021, 23:07",Sachin,<Media omitted>
"28/09/2021, 23:08",Sachin,Tried but the difference is not reducing.
"28/09/2021, 23:10",Priyanka,improving?
"28/09/2021, 23:11",Sachin,Yes improved but as 10^-3
"28/09/2021, 23:12",Sachin,*not
"28/09/2021, 23:12",Priyanka,"this is acceptable i think, 10 or 10 values should be in 10-^3 range"
"28/09/2021, 23:13",Sachin,@919804573966 AAIC allow changing datasets in this assignment
"28/09/2021, 23:13",Priyanka,it is bro...your weight difference having 12 values in 10^-3 range
"28/09/2021, 23:14",Priyanka,"yeah, It's just a random dataset you are creating, you can choose any random state"
"28/09/2021, 23:16",Sachin,Yes 12/15 values in the 10^-3 range
"28/09/2021, 23:16",Sachin,Ok
"28/09/2021, 23:25",Sachin,Thank you @919804573966
"28/09/2021, 23:26",Priyanka,👌👌
"29/09/2021, 10:50",Suryansh,hi everyone
"29/09/2021, 10:52",Suryansh,<Media omitted>
"29/09/2021, 13:04",Neha,<Media omitted>
"29/09/2021, 13:08",Priti,Thanks for sharing.
"29/09/2021, 13:29",Aadesh,Thanks a lot Shubham
"29/09/2021, 13:31",Priyanka,<Media omitted>
"29/09/2021, 13:32",Priyanka,"Can anyone help me here, how this roc curve can be improved, in GBDT donors choose assignment"
"29/09/2021, 13:39",Pallawi,Good resource. 🙏
"29/09/2021, 13:42",Rohan,What are your hyperparametrs?
"29/09/2021, 13:43",Priyanka,<Media omitted>
"29/09/2021, 13:43",Priyanka,"Best is depth-5, estimator 100"
"29/09/2021, 13:44",Rohan,Don't use max depth it is not very useful in GBDT....Base learners should be high bias model of shallow depth
"29/09/2021, 13:44",Rohan,Instead u can use learning rate...Shrinkage
"29/09/2021, 13:45",Priyanka,What should be range for this one
"29/09/2021, 13:45",Priyanka,I left that default value
"29/09/2021, 13:45",Rohan,I used max depth as 3
"29/09/2021, 13:46",Priyanka,Also min_sample_split can be tuned?
"29/09/2021, 13:46",Rohan,Hypertuning on any two parameters is sufficient
"29/09/2021, 13:46",Priyanka,Is it helpful here?
"29/09/2021, 13:47",Rohan,Nope not used
"29/09/2021, 13:47",Priyanka,"I guess then, learning rate and n_estimators are fine?"
"29/09/2021, 13:47",Rohan,Yes
"29/09/2021, 13:47",Priyanka,Okay will try this this
"29/09/2021, 13:48",Rohan,Not 10 1* instead
"29/09/2021, 13:48",Priyanka,This message was deleted
"29/09/2021, 13:48",Priyanka,Got it
"29/09/2021, 14:14",Om,Anyone have any set to coding questions asked in data scientist interview ?
"29/09/2021, 15:22",Devu,Thank you 🙏
"29/09/2021, 15:23",Ridhima,+1
"29/09/2021, 16:38",Shivani,Has anyone faced any issue with ryzen processor(with nvidia GPU ).... anything with CUDA libraries compatibility ?
"30/09/2021, 07:50",Rohit,what i know is cuda libraries are compatible with intel
"30/09/2021, 12:47",Namita,<Media omitted>
"30/09/2021, 12:53",Anjali,<Media omitted>
"30/09/2021, 12:53",Anjali,<Media omitted>
"30/09/2021, 12:56",Rohit,"for second, answer should be (pi*r^2/4)/(pi*r^2) i.e. 1/4"
"30/09/2021, 12:56",Rohit,"correct me , if i'm wrong"
"30/09/2021, 12:56",Namita,No idea bro it was asked in an interview
"30/09/2021, 12:57",Rohit,"for first, (1-0.85^6), since 5 min intervals are independent"
"30/09/2021, 12:58",Namita,Why  1-0.85??
"30/09/2021, 12:59",Rohit,proba of atleast one plane = 1- probab of seeing no planes
"30/09/2021, 12:59",Sanket,Because we are doing the case for no plane
"30/09/2021, 12:59",Namita,OK thx
"30/09/2021, 15:36",Priyanka,<Media omitted>
"30/09/2021, 15:46",Abhinav,Make sure axis=1 is row wise contenation
"30/09/2021, 15:48",Priyanka,axis =1 is already there
"30/09/2021, 15:48",Priyanka,Still error coming up🤦‍♂️
"30/09/2021, 19:42",Varun,<Media omitted>
"30/09/2021, 19:42",Varun,<Media omitted>
"01/10/2021, 00:27",Priyanka,"Hi, can anyone please confirm what was the values you were getting for MSE, OOB_Score and Prediction of given query point, in assignment Bootstrap sampling?"
"01/10/2021, 00:29",Priyanka,I'm getting like this
"01/10/2021, 09:20",Rohan,"I think you have done by taking the mean of trees, we have to do by taking the median..."
"01/10/2021, 09:38",Priyanka,I have also taken median values
"01/10/2021, 15:20",Priyanka,<Media omitted>
"01/10/2021, 15:21",Priyanka,<Media omitted>
"01/10/2021, 17:21",Ridhima,Yes
"01/10/2021, 17:28",Priyanka,@916291021988  thanks
"01/10/2021, 20:49",Priyanka,Any one done with LSTM assignment need some help?
"01/10/2021, 23:58",Varun,anyone in the room who have done backprop assignment??
"02/10/2021, 00:03",Sanket,Yes
"02/10/2021, 00:08",Varun,<Media omitted>
"02/10/2021, 00:10",Varun,<Media omitted>
"02/10/2021, 00:13",Sanket,"It not entirely wrong, elbow show curved not pointy"
"02/10/2021, 00:15",Priyanshi,"You're missing brackets, and also you need to update m & v before using it in final weight formula. I suggest you follow andrew ng's video on Adam. He has explained in an iterative way."
"02/10/2021, 00:15",Sanket,You are supposed to divide m and v also
"02/10/2021, 00:16",Priyanshi,<Media omitted>
"02/10/2021, 00:16",Priyanshi,It should be closer to this one
"02/10/2021, 00:16",Priyanshi,<Media omitted>
"02/10/2021, 00:16",Sanket,Yes this or the link they have shared in the assignment itself
"02/10/2021, 00:18",Varun,thanks @917066837978 & @917888425977
"02/10/2021, 12:56",Om,<Media omitted>
"02/10/2021, 13:04",Ninad,Don't take eta has hyperparams
"02/10/2021, 13:05",Ninad,It takes time though...u have 60 fits to perform
"02/10/2021, 13:05",Krishan,It is doing 60fits. It will take time.
"02/10/2021, 13:06",Suryansh,<Media omitted>
"02/10/2021, 13:06",Om,Ok..will not take eta as a hyperparameter....and will try with random search cv...
"02/10/2021, 14:26",Ninad,how do we make such functions like StandardScaler() which which has different methods like fit and fit_transform. Do we need classes here ?
"02/10/2021, 14:44",Bavya,Hi quick question on decision trees assignment 9. Do we need to do one hot encoding for categorical features? Since only 5000 rows dataset and decision tree can work with categories do we need to do one hot encoding for them?
"02/10/2021, 14:52",Ninad,Not required in Decision Tree or related algorithms
"02/10/2021, 14:55",Bavya,"I thought the same , in the assignment instruction video though the lady mention perform encodin on categorical features and I am doubtful now"
"02/10/2021, 14:57",Ninad,"yeah, good point."
"02/10/2021, 14:57",Shradha,"Yes, StandardScalar() is a class which has functions like fit, transform, fit_transform (and obviously __init__ to intialize objects with some variables)"
"02/10/2021, 15:02",Ninad,I have a hard time understand _classes_ in the past. Any good resource to understand ?
"02/10/2021, 15:15",Bavya,Still the solution is good without the one hot encoding?
"02/10/2021, 15:48",Namita,Thx for the answer similar kind of question was asked in an interview
"02/10/2021, 15:56",Anmol,Is this 1-0.85^6 or 1-0.85*6
"02/10/2021, 16:03",Rohit,1-0.85^6
"02/10/2021, 16:04",Shradha,Any good yt video or article should work for you
"02/10/2021, 16:11",Anmol,Okay
"02/10/2021, 18:35",Akshath,Hello
